question,answer,priority,category,auto_resolution,source,intent_tag
My Outlook mailbox is full and I'm unable to send or receive new emails. How do I recover my mailbox and get back to work?,"1. Open Outlook and click on the 'File' tab. Select 'Manage Storage' from the navigation pane. 2. In the 'Mailbox Cleanup' dialog box, click on the 'Calendar' and 'Tasks' tabs to view their storage sizes. 3. Delete any unnecessary calendar events or tasks to free up space. 4. Set up automatic archiving to move older emails to an archive folder, freeing up space in your primary mailbox. 5. Consider deleting large attachments from your inbox. 6. If you're still unable to send or receive emails, try emptying your 'Deleted Items' folder. 7. If the issue persists, contact the IT helpdesk.",medium,Software & Applications,True,synthetic_groq,mailbox_full
Why are my legitimate emails being sent to the spam or junk folder?,"1. Check your email sender's reputation by looking for any recent complaints or blacklisting issues. You can use online tools like Sender Score or Email Reputation to check your sender's reputation. 2. Verify that your email domain is not blacklisted by checking the IP address of your email server. You can use online tools like MXToolbox or Blacklist Check to check for blacklisting issues. 3. Ensure that your email content does not contain any spam trigger words or phrases that may be causing your emails to be flagged as spam. You can check the spam trigger words list on your email provider's website. 4. Check your email authentication settings, such as SPF, DKIM, and DMARC, to ensure they are properly configured. You can check your email provider's documentation for instructions on how to set up these authentication settings. 5. If you're using a third-party email service, check with your email service provider to see if they have any specific requirements or recommendations for sending emails to avoid spam filters.",medium,Software & Applications,True,synthetic_groq,email_blocked_spam
How can I prevent my legitimate emails from being blocked or sent to the spam folder?,"1. Make sure your email address is not on any blacklists by checking with your email service provider. You can also use online tools like Blacklist Check to check for blacklisting issues. 2. Verify that your email domain is properly configured with SPF, DKIM, and DMARC authentication settings. You can check your email provider's documentation for instructions on how to set up these authentication settings. 3. Ensure that your email content is not too promotional or spammy, and avoid using spam trigger words or phrases. You can check the spam trigger words list on your email provider's website. 4. Use a reputable email service provider that has a good reputation with spam filters. You can check the sender reputation of your email service provider using online tools like Sender Score. 5. If you're using a third-party email service, check with your email service provider to see if they have any specific requirements or recommendations for sending emails to avoid spam filters.",medium,Software & Applications,True,synthetic_groq,email_blocked_spam
Why are my emails being flagged as spam by my email provider?,"1. Check your email content for spam trigger words or phrases that may be causing your emails to be flagged as spam. You can check the spam trigger words list on your email provider's website. 2. Verify that your email authentication settings, such as SPF, DKIM, and DMARC, are properly configured. You can check your email provider's documentation for instructions on how to set up these authentication settings. 3. Ensure that your email sender's reputation is good by checking for any recent complaints or blacklisting issues. You can use online tools like Sender Score or Email Reputation to check your sender's reputation. 4. Check your email domain to ensure it is not blacklisted by checking the IP address of your email server. You can use online tools like MXToolbox or Blacklist Check to check for blacklisting issues. 5. If you're using a third-party email service, check with your email service provider to see if they have any specific requirements or recommendations for sending emails to avoid spam filters.",medium,Software & Applications,True,synthetic_groq,email_blocked_spam
How can I ensure my legitimate emails are delivered to the inbox instead of the spam folder?,"1. Verify that your email authentication settings, such as SPF, DKIM, and DMARC, are properly configured. You can check your email provider's documentation for instructions on how to set up these authentication settings. 2. Ensure that your email content does not contain any spam trigger words or phrases that may be causing your emails to be flagged as spam. You can check the spam trigger words list on your email provider's website. 3. Check your email sender's reputation by looking for any recent complaints or blacklisting issues. You can use online tools like Sender Score or Email Reputation to check your sender's reputation. 4. Verify that your email domain is not blacklisted by checking the IP address of your email server. You can use online tools like MXToolbox or Blacklist Check to check for blacklisting issues. 5. If you're using a third-party email service, check with your email service provider to see if they have any specific requirements or recommendations for sending emails to avoid spam filters.",medium,Software & Applications,True,synthetic_groq,email_blocked_spam
Why are my emails being sent to the junk folder even though they are legitimate?,"1. Check your email content for spam trigger words or phrases that may be causing your emails to be flagged as spam. You can check the spam trigger words list on your email provider's website. 2. Verify that your email authentication settings, such as SPF, DKIM, and DMARC, are properly configured. You can check your email provider's documentation for instructions on how to set up these authentication settings. 3. Ensure that your email sender's reputation is good by checking for any recent complaints or blacklisting issues. You can use online tools like Sender Score or Email Reputation to check your sender's reputation. 4. Check your email domain to ensure it is not blacklisted by checking the IP address of your email server. You can use online tools like MXToolbox or Blacklist Check to check for blacklisting issues. 5. If you're using a third-party email service, check with your email service provider to see if they have any specific requirements or recommendations for sending emails to avoid spam filters. If the issue persists, contact the IT helpdesk.",medium,Software & Applications,True,synthetic_groq,email_blocked_spam
What should I do if my antivirus software detects a threat or suspicious file on my workstation?,"1. Immediately disconnect from the internet or any network connection to prevent the threat from spreading. 2. Do not attempt to open, run, or delete the suspicious file. 3. Run a full scan of your workstation using your antivirus software to ensure the threat is isolated. 4. If the antivirus software prompts you to quarantine or remove the threat, follow the on-screen instructions to do so. 5. Restart your workstation to ensure the threat is fully removed. 6. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,virus_detected
My antivirus software has flagged a file as suspicious - what should I do next?,"1. Leave the file alone and do not attempt to interact with it in any way. 2. Run a full scan of your workstation using your antivirus software to ensure the threat is isolated. 3. If the antivirus software prompts you to quarantine or remove the threat, follow the on-screen instructions to do so. 4. Update your antivirus software to the latest version to ensure you have the most up-to-date protection. 5. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,virus_detected
What should I do if my antivirus software detects a threat on my workstation and I'm not sure what to do?,"1. Stay calm and do not panic. 2. Immediately disconnect from the internet or any network connection to prevent the threat from spreading. 3. Run a full scan of your workstation using your antivirus software to ensure the threat is isolated. 4. If the antivirus software prompts you to quarantine or remove the threat, follow the on-screen instructions to do so. 5. Restart your workstation to ensure the threat is fully removed. 6. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,virus_detected
I've been notified by my antivirus software that there's a threat on my workstation - what's the next step?,"1. Take a screenshot of the notification and save it for reference. 2. Run a full scan of your workstation using your antivirus software to ensure the threat is isolated. 3. If the antivirus software prompts you to quarantine or remove the threat, follow the on-screen instructions to do so. 4. Update your antivirus software to the latest version to ensure you have the most up-to-date protection. 5. Restart your workstation to ensure the threat is fully removed. 6. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,virus_detected
My antivirus software has detected a threat on my workstation - what should I do to resolve the issue?,"1. Disconnect from the internet or any network connection to prevent the threat from spreading. 2. Run a full scan of your workstation using your antivirus software to ensure the threat is isolated. 3. If the antivirus software prompts you to quarantine or remove the threat, follow the on-screen instructions to do so. 4. Update your antivirus software to the latest version to ensure you have the most up-to-date protection. 5. Restart your workstation to ensure the threat is fully removed. 6. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,virus_detected
What should I do if I receive an email that asks me to click on a link or download an attachment from an unknown sender?,"1. Do not click on any links or download any attachments from the email. 2. Report the email to the IT helpdesk by forwarding it to [helpdesk email] with the subject 'Suspicious Email - Phishing Attempt'. 3. If you have already clicked on a link or downloaded an attachment, immediately run a full system scan using an anti-virus software to check for any malware. 4. Change your password for all accounts that may have been compromised. 5. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,suspicious_email
How do I identify a phishing email in my inbox?,"1. Check the sender's email address to see if it matches the company's domain. 2. Look for spelling and grammar mistakes in the email. 3. Be cautious of emails that create a sense of urgency or panic. 4. Verify the authenticity of the email by contacting the sender directly. 5. If you're still unsure, report the email to the IT helpdesk. 6. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,suspicious_email
What if I accidentally clicked on a phishing link in an email?,"1. Immediately disconnect from the internet to prevent any further damage. 2. Run a full system scan using an anti-virus software to check for any malware. 3. Change your password for all accounts that may have been compromised. 4. Notify the IT helpdesk of the incident and provide them with any relevant information. 5. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,suspicious_email
Can I report a phishing email to the IT helpdesk even if I'm not sure if it's a real threat?,"1. Yes, it's always better to err on the side of caution and report the email. 2. Forward the email to [helpdesk email] with a brief description of why you think it's suspicious. 3. The IT helpdesk will investigate the email and take necessary action. 4. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,suspicious_email
How do I prevent myself from falling victim to phishing emails in the future?,"1. Be cautious of emails that ask for sensitive information or create a sense of urgency. 2. Verify the authenticity of emails by contacting the sender directly. 3. Use strong and unique passwords for all accounts. 4. Keep your anti-virus software up to date and run regular system scans. 5. Report any suspicious emails to the IT helpdesk. 6. If the issue persists, contact the IT helpdesk.",high,Security,True,synthetic_groq,suspicious_email
How do I check if BitLocker is enabled on my company laptop?,"1. Click on the Start button and select Settings. 2. In the Settings window, click on 'Update & Security'. 3. In the Update & Security window, click on 'Device encryption'. 4. If BitLocker is enabled, you will see a message indicating that your device is encrypted. 5. If BitLocker is not enabled, you will see a message explaining how to enable it. 6. To enable BitLocker, click on the 'Turn on' button and follow the prompts. 7. If the issue persists, contact the IT helpdesk.",medium,Security,True,synthetic_groq,disk_encryption
I'm concerned about the security of my company laptop's data. How do I enable BitLocker disk encryption?,"1. Click on the Start button and select Settings. 2. In the Settings window, click on 'Update & Security'. 3. In the Update & Security window, click on 'Device encryption'. 4. Click on the 'Turn on' button to enable BitLocker. 5. Choose the encryption method (e.g., TPM or software-based encryption). 6. Select the drive you want to encrypt (e.g., C: drive). 7. Choose a password or use a smart card to unlock the drive. 8. Click 'Next' and follow the prompts to complete the encryption process. 9. If the issue persists, contact the IT helpdesk.",medium,Security,True,synthetic_groq,disk_encryption
"I'm trying to troubleshoot a problem with my company laptop, and I need to check the BitLocker status. Where do I find this information?","1. Press the Windows key + R to open the Run dialog box. 2. Type 'manage-bde -status' and press Enter. 3. This will display the BitLocker status for each drive on your laptop. 4. Look for the drive you're interested in and check the status (e.g., 'On' or 'Off'). 5. If the issue persists, contact the IT helpdesk.",medium,Security,True,synthetic_groq,disk_encryption
I'm concerned about data security on my company laptop. How do I check if my laptop is encrypted with BitLocker?,"1. Click on the Start button and select Settings. 2. In the Settings window, click on 'Update & Security'. 3. In the Update & Security window, click on 'Device encryption'. 4. If BitLocker is enabled, you will see a message indicating that your device is encrypted. 5. To verify the encryption status, right-click on the drive you want to check (e.g., C: drive) and select 'Properties'. 6. In the Properties window, click on the 'General' tab and look for the 'BitLocker status' section. 7. If the issue persists, contact the IT helpdesk.",medium,Security,True,synthetic_groq,disk_encryption
"My company laptop is running low on storage space, how can I free up some space?","1. Open the 'File Explorer' and navigate to the 'This PC' or 'Computer' section. 2. Look for the 'Local Disk (C:) or other storage devices' and right-click on it. 3. Select 'Properties' to view the available storage space. 4. Check for any large files or folders that can be deleted or moved to an external storage device. 5. Use the 'Disk Cleanup' tool to remove temporary files, system files, and other items you don't need. 6. Consider uninstalling any unused applications or software to free up space. 7. If you have any external hard drives or cloud storage, move your files to those devices to free up space on your laptop. 8. Finally, check for any malware or viruses that may be consuming space on your laptop. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"I'm getting a low disk space warning on my company laptop, what should I do?","1. Open the 'Task Manager' by pressing 'Ctrl + Shift + Esc' or right-clicking on the taskbar and selecting 'Task Manager'. 2. Click on the 'Performance' tab and then click on 'Disk' to view the disk usage. 3. Look for any processes or applications that are consuming a lot of disk space. 4. Close any unnecessary applications or background processes to free up space. 5. Use the 'Disk Cleanup' tool to remove temporary files, system files, and other items you don't need. 6. Consider uninstalling any unused applications or software to free up space. 7. If you have any external hard drives or cloud storage, move your files to those devices to free up space on your laptop. 8. Finally, check for any malware or viruses that may be consuming space on your laptop. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"My company laptop is running out of storage space, how can I identify what's taking up space?","1. Open the 'File Explorer' and navigate to the 'This PC' or 'Computer' section. 2. Look for the 'Local Disk (C:) or other storage devices' and right-click on it. 3. Select 'Properties' to view the available storage space. 4. Click on the 'Disk Cleanup' tool to view the disk usage. 5. Look for any large files or folders that can be deleted or moved to an external storage device. 6. Use the 'System Properties' to view the disk usage by file type. 7. Check for any system files, temporary files, or other items that can be deleted or moved. 8. If you have any external hard drives or cloud storage, move your files to those devices to free up space on your laptop. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"My company laptop is running low on storage space, how can I move files to an external storage device?","1. Connect an external hard drive or USB drive to your laptop. 2. Open the 'File Explorer' and navigate to the folder or file you want to move. 3. Right-click on the folder or file and select 'Copy' or 'Cut'. 4. Navigate to the external storage device and right-click on it. 5. Select 'Paste' to move the folder or file to the external storage device. 6. Repeat the process for any other files or folders you want to move. 7. Once you've moved all the files you want, disconnect the external storage device. 8. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
I accidentally deleted a file from the shared drive and I need to recover it. What should I do?,"1. Immediately stop using the shared drive and do not save any new files to it. 2. Open the File History settings on your computer by searching for 'File History' in the Start menu. 3. Check if the deleted file is listed in the File History backup and select it to restore. 4. If the file is not in the File History backup, try using the 'Previous Versions' tab in the Properties window of the shared drive to see if an older version of the file exists. 5. If you still cannot find the file, contact the IT helpdesk for further assistance. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery
I deleted a file from my local disk by mistake and now it's gone. Can I recover it?,"1. Connect an external hard drive or a USB drive to your computer and make sure it's large enough to hold the deleted file. 2. Download and install a file recovery software such as Recuva or EaseUS Data Recovery Wizard. 3. Run the software and select the drive where the file was deleted to scan for recoverable files. 4. Once the scan is complete, browse through the list of recoverable files and select the one you want to recover. 5. Preview the file to ensure it's the correct one and then recover it to the external hard drive or USB drive. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery
I need to recover a file that was deleted from a shared drive that's used by multiple users. What are my options?,"1. Check with the shared drive's administrator to see if they have a backup of the deleted file. 2. If the administrator does not have a backup, try using the 'Previous Versions' tab in the Properties window of the shared drive to see if an older version of the file exists. 3. If you still cannot find the file, contact the IT helpdesk for further assistance. 4. In the meantime, try to recreate the file from scratch or retrieve any relevant information from other sources. 5. Once the file is recovered, make sure to save it to a secure location and inform the shared drive's administrator. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery
I deleted a file from my computer and I think it's still in the Recycle Bin. How do I recover it?,"1. Open the Recycle Bin on your computer by searching for 'Recycle Bin' in the Start menu. 2. Check if the deleted file is listed in the Recycle Bin and select it to restore. 3. If the file is not in the Recycle Bin, try using the 'Previous Versions' tab in the Properties window of the file's location to see if an older version of the file exists. 4. If you still cannot find the file, try using a file recovery software such as Recuva or EaseUS Data Recovery Wizard. 5. If you still cannot recover the file, contact the IT helpdesk for further assistance. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery
I need to recover a file that was deleted from a network drive. What are my options?,"1. Check with the network drive's administrator to see if they have a backup of the deleted file. 2. If the administrator does not have a backup, try using the 'Previous Versions' tab in the Properties window of the network drive to see if an older version of the file exists. 3. If you still cannot find the file, try using a file recovery software such as Recuva or EaseUS Data Recovery Wizard. 4. If you still cannot recover the file, contact the IT helpdesk for further assistance. 5. In the meantime, try to recreate the file from scratch or retrieve any relevant information from other sources. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery
Why is my OneDrive not syncing files and showing sync errors?,"1. Check your internet connection and ensure it's stable. A weak or intermittent connection can cause OneDrive to fail syncing files. 2. Restart the OneDrive sync client and check if it starts syncing again. You can do this by closing the OneDrive application and then restarting it. 3. Clear the OneDrive cache by going to the OneDrive settings, clicking on 'Account', and then selecting 'Settings'. In the settings window, click on 'Clear cache' and then restart the OneDrive sync client. 4. Check for any conflicts with other applications that may be using the same folder or file path as OneDrive. Try moving the conflicting files or folders to a different location and see if OneDrive syncs successfully. 5. If none of the above steps resolve the issue, try uninstalling and reinstalling the OneDrive sync client to ensure you have the latest version.",medium,Data & Storage,True,synthetic_groq,onedrive_sync_issue
"I'm experiencing sync errors with OneDrive, what should I do?","1. Open the OneDrive sync client and click on the 'Help' button. Select 'Check for issues' to run a diagnostic test and identify any potential problems. 2. If the diagnostic test finds any issues, follow the recommended steps to resolve them. If not, proceed to the next step. 3. Check the OneDrive sync client settings to ensure that the correct folders are being synced and that the sync frequency is set to the desired interval. 4. Try syncing a specific folder or file to see if the issue is isolated to a particular item or if it's a broader OneDrive issue. 5. If none of the above steps resolve the issue, try restarting your computer and then check if OneDrive syncs successfully.",medium,Data & Storage,True,synthetic_groq,onedrive_sync_issue
Why is OneDrive showing sync errors and not syncing my files?,"1. Check the OneDrive sync client logs for any error messages that may indicate the cause of the issue. You can find the logs by going to the OneDrive settings, clicking on 'Account', and then selecting 'Settings'. In the settings window, click on 'View logs' and look for any error messages. 2. Ensure that the OneDrive sync client has the necessary permissions to access the files and folders it's trying to sync. You may need to grant additional permissions or adjust the folder permissions to resolve the issue. 3. Try syncing a different folder or file to see if the issue is isolated to a particular item or if it's a broader OneDrive issue. 4. Check for any conflicts with other applications that may be using the same folder or file path as OneDrive. Try moving the conflicting files or folders to a different location and see if OneDrive syncs successfully. 5. If none of the above steps resolve the issue, try uninstalling and reinstalling the OneDrive sync client to ensure you have the latest version.",medium,Data & Storage,True,synthetic_groq,onedrive_sync_issue
"I'm getting sync errors with OneDrive, how do I troubleshoot?","1. Check the OneDrive sync client settings to ensure that the correct folders are being synced and that the sync frequency is set to the desired interval. 2. Try syncing a specific folder or file to see if the issue is isolated to a particular item or if it's a broader OneDrive issue. 3. Check the OneDrive sync client logs for any error messages that may indicate the cause of the issue. You can find the logs by going to the OneDrive settings, clicking on 'Account', and then selecting 'Settings'. In the settings window, click on 'View logs' and look for any error messages. 4. Ensure that the OneDrive sync client has the necessary permissions to access the files and folders it's trying to sync. You may need to grant additional permissions or adjust the folder permissions to resolve the issue. 5. If none of the above steps resolve the issue, try restarting your computer and then check if OneDrive syncs successfully.",medium,Data & Storage,True,synthetic_groq,onedrive_sync_issue
"My OneDrive sync is not working, what could be the cause?","1. Check if the OneDrive sync client is running in the background and if it's properly configured. You can check the task manager to see if the OneDrive process is running. 2. Ensure that the OneDrive sync client has the necessary permissions to access the files and folders it's trying to sync. You may need to grant additional permissions or adjust the folder permissions to resolve the issue. 3. Try syncing a different folder or file to see if the issue is isolated to a particular item or if it's a broader OneDrive issue. 4. Check for any conflicts with other applications that may be using the same folder or file path as OneDrive. Try moving the conflicting files or folders to a different location and see if OneDrive syncs successfully. 5. If none of the above steps resolve the issue, try uninstalling and reinstalling the OneDrive sync client to ensure you have the latest version.",medium,Data & Storage,True,synthetic_groq,onedrive_sync_issue
How you could help me?,I can guide you through 1)Password Reset 2) Trouble-Shooting issues 3) Virus Issues 4) Printing Issues 5) many more IT issues,medium,IT Support,True,kaggle_it_helpdesk,options
@gmail.com,The reset pin has been sent on your registered mobile number,medium,IT Support,True,kaggle_it_helpdesk,E-mail id
I’ve got the dreaded blue screen of death!,"Simply rebooting can fix the blue screen of death (or STOP error, as it is otherwise known).",medium,IT Support,True,kaggle_it_helpdesk,Blue Sreen issue
I deleted some important files!,"The first step is to check the recycle bin. If that fails, you can contact your IT Support partner.",medium,IT Support,True,kaggle_it_helpdesk,Deleted files
I just closed my document without saving!,"However, all your work is not definitely lost. If you have Auto-Recover options enabled in Microsoft Office, then there are some easy steps to recover your work. If not, you can also search for Word backup files by clicking “open”, “computer” and then browsing to the folder where the file was last saved. You may also be able to find your file by performing a search on your computer for temporary files with a .tmp file extension or a ~ prefix.",medium,IT Support,True,kaggle_it_helpdesk,Unsaved Document
Slow Computer,"Here are my 10 quick tips for things you can do to speed up your PC 1. Cut down on start-up items 2. Uninstall programs you no longer use 3. Clean up your hard drive 4. Clean your browser 5. Scan for and remove malware 6. Adjust for better performance 7. Defrag your hard drive 8. Add more RAM. 9. Upgrade to an SSD drive 10. Don’t shut down, use Hibernate",medium,Hardware & Peripherals,True,kaggle_it_helpdesk,Slow Computer
My computer just shut down unexpectedly!,"This could be related to overheating. Check your computer for dust, and make sure it is in a cool and ventilated place. If this is not the issue, then it is likely a virus problem. Disconnect the PC from any networks and call your IT Support experts!",high,IT Support,True,kaggle_it_helpdesk,Unexpected Shut Down
I can’t print anything!,"If its not an obvious issue, there may be a connection problem-the printer is probably not connected to the network properly, so call your IT Support helpdesk for help.",medium,IT Support,True,kaggle_it_helpdesk,Printing issues
Nothing works,"Hey, I cant seems that you have not listed you Issue here. I can help you out with the following issues: 1)Password Reset 2) Trouble-Shooting issues 3) Virus Issues 4)Printing Issues and many more IT issues",medium,IT Support,True,kaggle_it_helpdesk,Vague
I have virus in my laptop,"A detailed step by step guide to remove the virus from the computer has been provided on the following link: https://www.easeus.com/file-recovery/remove-virus-without-antivirus.html and https://www.pcworld.com/article/243818/how-to-remove-malware-from-your-windows-pc.html If the issues are still there, consult the IT team",high,Security,True,kaggle_it_helpdesk,Virus
My Mouse is not working,"a) If you encounter a mouse problem, you should first try these options: 1) If it is a first-time issue, restarting your PC can resolve the issue instantly. 2) Confirm that the mouse or the wireless adaptor is firmly connected to the PC. 3) You may also try to unplug the mouse cable or the wireless adaptor and reconnect using a different port. 4)Check the mouse and the ports for damages and even try the mouse on a different computer. 4 If none of these solves the problem, you can now proceed to other solutions. b) Troubleshoot Hardware and Devices c) Updating Incompatible Mouse Drivers d) Roll Back or Reinstall Mouse Drivers e) Deactivate Enhanced Pointer Precision f) Adjusting the Mouse Sensitivity g) Configure Touchpad Delay h) Disable Touchpad",medium,IT Support,True,kaggle_it_helpdesk,Mouse
My computer does not recognise my USB device!,"First things to check are: 1) Does the device work in a different USB port on the machine? 2) Are other devices recognised in that port? 3) Does the device work on another user’s machine? If you have tried these troubleshooting methods and still no luck, then your IT support help-desk can proceed with some more in-depth troubleshooting.",medium,IT Support,True,kaggle_it_helpdesk,USB
My internet is really slow!,"If you're connecting wirelessly, then the location may be the problem. The signal is not necessarily strong in all corners of the building. Similarly, you could just be too far away. If this is not the issue, then spyware or viruses are a likely cause.",medium,Network & Connectivity,True,kaggle_it_helpdesk,Slow Internet
